user_id,email_hash,registration_date,country_code,age_group,account_tier,kyc_status,account_status,last_login_date,total_deposits,total_withdrawals,current_balance,is_copy_trader,referral_code
USR_63B0F745,email_004248@domain.com,2022-12-02,IT,36-45,Bronze,Rejected,Active,2023-02-21,13279.41,12918.19,7428.19,True,REF_258197
USR_1A826E9A,email_004249@domain.com,2024-09-08,AU,18-25,Platinum,Pending,Active,2024-12-18,24650.02,23530.57,318.85,True,REF_480638
USR_F731B790,email_004250@domain.com,2020-12-13,ES,26-35,Bronze,Verified,Suspended,2021-06-02,37175.84,13503.2,4661.88,True,REF_672511
USR_3286B910,email_004251@domain.com,2020-02-27,ES,36-45,Bronze,Pending,Suspended,2020-12-17,13368.58,947.41,9709.19,False,REF_743887
USR_8A225989,email_004252@domain.com,2020-03-15,CH,56-65,Gold,Rejected,Inactive,2020-09-10,27730.11,13368.34,15339.12,True,REF_891824
USR_49C42A8E,email_004253@domain.com,2024-10-02,BE,46-55,Diamond,Rejected,Active,2025-08-10,1412.38,27514.68,19081.16,True,REF_940279
USR_69FF4B40,email_004254@domain.com,2023-04-13,NL,65+,Gold,Pending,Active,2023-11-15,6917.24,1827.2,21018.44,False,REF_398730
USR_DA3F5A7F,email_004255@domain.com,2022-03-02,BE,46-55,Platinum,Pending,Suspended,2022-07-22,23230.46,24497.87,9560.36,False,REF_150056
USR_C804F801,email_004256@domain.com,2023-02-10,ES,18-25,Bronze,Rejected,Suspended,2023-06-23,12465.89,29525.99,24123.73,True,REF_473484
USR_4AD68EFB,email_004257@domain.com,2022-08-17,SG,56-65,Silver,Rejected,Pending,2022-08-24,6078.32,4327.63,8608.78,False,REF_901856
USR_B7403156,email_004258@domain.com,2024-09-01,IT,26-35,Diamond,Rejected,Inactive,2024-10-25,16184.48,10006.89,280.17,True,REF_805249
USR_D36816AE,email_004259@domain.com,2024-11-14,CH,46-55,Gold,Rejected,Active,2025-08-18,26882.46,28935.67,21527.5,True,REF_916790
USR_BA5276B3,email_004260@domain.com,2021-12-15,JP,26-35,Diamond,Verified,Suspended,2022-03-20,9818.61,29122.76,12224.66,True,REF_869604
USR_35F60E6C,email_004261@domain.com,2023-10-05,FR,18-25,Silver,Rejected,Suspended,2024-07-08,1026.17,22128.66,15933.67,False,REF_930207
USR_5BD48E7D,email_004262@domain.com,2022-04-02,DE,65+,Bronze,Rejected,Active,2023-01-30,36749.29,9851.45,21114.96,True,REF_706747
USR_A1565DBA,email_004263@domain.com,2022-07-27,SG,36-45,Platinum,Pending,Suspended,2022-08-13,17482.65,21199.94,612.47,False,REF_719810
USR_225E549B,email_004264@domain.com,2020-08-26,FR,56-65,Platinum,Pending,Pending,2021-01-31,10442.27,19305.49,6142.08,False,REF_881304
USR_1E7616F5,email_004265@domain.com,2024-06-28,AU,46-55,Platinum,Rejected,Suspended,2025-01-04,30013.24,13855.25,4087.48,False,REF_288802
USR_EA686D6D,email_004266@domain.com,2024-02-18,FR,26-35,Platinum,Verified,Inactive,2024-09-14,48168.16,28433.1,12225.68,True,REF_299916
USR_C99FF2E0,email_004267@domain.com,2023-10-17,SG,18-25,Diamond,Rejected,Active,2024-09-05,16390.59,12164.99,8028.62,True,REF_378459
USR_563E9C19,email_004268@domain.com,2020-05-08,FR,36-45,Silver,Verified,Pending,2021-04-23,19919.07,19556.32,5766.91,False,REF_503335
USR_6C038801,email_004269@domain.com,2024-07-18,JP,18-25,Platinum,Verified,Suspended,2025-07-08,40536.45,18818.02,14575.33,False,REF_930933
USR_CE47E957,email_004270@domain.com,2020-01-16,NL,36-45,Silver,Verified,Pending,2020-04-06,37492.7,13243.1,18222.16,True,REF_584962
USR_C9518E2E,email_004271@domain.com,2021-05-25,US,18-25,Silver,Verified,Suspended,2022-02-22,9719.64,2252.13,8611.46,False,REF_850515
USR_5A1A37A8,email_004272@domain.com,2020-09-01,BE,56-65,Silver,Pending,Active,2021-04-12,3362.44,22213.4,7173.75,False,REF_278861
USR_460FE115,email_004273@domain.com,2020-02-21,FR,36-45,Platinum,Rejected,Pending,2020-10-05,44302.72,22503.36,18324.65,False,REF_226921
USR_4DE57D45,email_004274@domain.com,2021-07-28,ES,46-55,Gold,Pending,Inactive,2022-01-09,3304.13,2931.39,9910.68,False,REF_721232
USR_23A6E01E,email_004275@domain.com,2020-12-26,AU,26-35,Platinum,Rejected,Active,2021-07-21,788.33,26045.31,13067.08,False,REF_334454
USR_9F9C9A6B,email_004276@domain.com,2023-01-28,US,18-25,Gold,Rejected,Suspended,2023-05-07,23748.73,22074.01,22251.88,False,REF_491666
USR_8DDE25A4,email_004277@domain.com,2022-06-06,JP,56-65,Bronze,Rejected,Suspended,2022-06-11,44863.5,15247.66,15520.52,True,REF_394966
USR_9377EED6,email_004278@domain.com,2021-08-05,CH,65+,Silver,Rejected,Inactive,2022-02-26,21668.29,14018.65,6557.57,False,REF_135635
USR_C2FE9E25,email_004279@domain.com,2024-07-20,CA,26-35,Platinum,Verified,Active,2025-04-25,13169.19,5854.4,2342.22,True,REF_299213
USR_C56AFA2B,email_004280@domain.com,2022-07-13,CH,26-35,Diamond,Rejected,Inactive,2022-09-19,26052.89,29868.89,7638.22,True,REF_781504
USR_F9920D97,email_004281@domain.com,2021-04-14,CH,65+,Diamond,Rejected,Inactive,2021-04-15,13931.49,3358.35,2022.69,False,REF_613889
USR_D84C834D,email_004282@domain.com,2022-04-24,SG,26-35,Platinum,Verified,Pending,2022-09-01,27793.66,2872.79,21944.74,False,REF_780500
USR_85E80A7B,email_004283@domain.com,2020-09-26,DE,65+,Platinum,Rejected,Active,2021-09-18,27957.46,10913.36,22451.83,True,REF_482776
USR_73D17298,email_004284@domain.com,2023-11-10,JP,26-35,Bronze,Verified,Active,2024-07-24,10084.87,14600.47,10202.23,True,REF_356220
USR_1741D329,email_004285@domain.com,2022-10-28,UK,65+,Platinum,Rejected,Pending,2023-04-05,20242.86,4636.22,12327.92,True,REF_595008
USR_29D1A582,email_004286@domain.com,2020-11-23,BE,65+,Gold,Rejected,Active,2021-06-22,289.65,20845.03,6204.53,True,REF_537726
USR_4EE4367D,email_004287@domain.com,2022-09-11,UK,26-35,Diamond,Rejected,Inactive,2023-06-12,22267.05,19011.1,15043.43,False,REF_765009
USR_4718E6C5,email_004288@domain.com,2023-03-07,CH,18-25,Diamond,Verified,Inactive,2023-06-29,39378.65,19387.44,12922.31,False,REF_546377
USR_69CD3802,email_004289@domain.com,2023-03-17,FR,56-65,Gold,Verified,Pending,2023-09-11,29544.01,21873.63,6074.3,True,REF_144813
USR_606027DB,email_004290@domain.com,2022-06-17,NL,36-45,Diamond,Pending,Active,2022-09-10,43004.66,2564.91,10795.38,True,REF_342429
USR_BA9EDF9E,email_004291@domain.com,2020-04-16,AU,46-55,Diamond,Verified,Active,2021-04-06,33990.7,8383.15,12280.33,True,REF_390403
USR_734B5199,email_004292@domain.com,2023-12-12,DE,56-65,Bronze,Pending,Suspended,2024-01-20,21932.41,29756.6,22174.29,True,REF_138952
USR_A9260844,email_004293@domain.com,2023-02-24,CH,46-55,Silver,Pending,Pending,2023-06-07,15447.77,9891.79,4645.49,False,REF_670989
USR_33E7390D,email_004294@domain.com,2023-08-17,AU,65+,Bronze,Pending,Inactive,2024-05-27,40168.92,3898.02,11302.55,False,REF_126564
USR_45E2D827,email_004295@domain.com,2023-12-11,CH,26-35,Diamond,Rejected,Suspended,2024-07-10,32067.04,21176.93,10190.98,True,REF_547368
USR_14DD4465,email_004296@domain.com,2022-01-06,IT,18-25,Platinum,Rejected,Suspended,2022-09-05,32256.36,28741.28,10380.21,True,REF_808267
USR_9F119DCC,email_004297@domain.com,2021-05-20,BE,36-45,Platinum,Verified,Suspended,2022-01-18,17741.92,10279.61,11322.17,False,REF_650062
USR_640E2461,email_004298@domain.com,2022-01-11,DE,65+,Diamond,Pending,Suspended,2022-10-26,25304.56,12419.96,13393.08,True,REF_561175
USR_22FC7B8E,email_004299@domain.com,2021-08-20,JP,56-65,Silver,Verified,Pending,2022-01-26,1972.83,3915.81,6674.47,True,REF_291276
USR_429D93FA,email_004300@domain.com,2021-12-20,CA,65+,Bronze,Verified,Active,2022-07-07,49306.11,24360.36,4326.46,False,REF_927832
USR_3B51968D,email_004301@domain.com,2023-04-18,JP,18-25,Platinum,Verified,Active,2024-01-27,48130.46,13144.75,10275.87,True,REF_717716
USR_16CFBF8B,email_004302@domain.com,2021-08-20,FR,56-65,Bronze,Pending,Inactive,2021-08-21,24593.25,2700.81,3919.1,True,REF_637403
USR_29E2D8AF,email_004303@domain.com,2024-02-06,ES,36-45,Bronze,Verified,Pending,2024-08-16,38857.27,3050.2,20638.09,False,REF_103230
USR_DF5E8F1D,email_004304@domain.com,2024-11-09,BE,65+,Diamond,Verified,Inactive,2025-07-20,33953.02,7047.33,15562.05,True,REF_274554
USR_B1E7E00D,email_004305@domain.com,2023-10-16,CH,36-45,Diamond,Pending,Inactive,2024-06-13,18012.39,1284.19,22183.77,False,REF_491622
USR_8423742A,email_004306@domain.com,2022-07-07,ES,36-45,Platinum,Pending,Pending,2023-01-09,10688.2,4453.84,1781.05,True,REF_818784
USR_0191EBEE,email_004307@domain.com,2023-09-26,NL,65+,Bronze,Pending,Pending,2024-06-05,3060.0,26675.09,24768.31,False,REF_320390
USR_5B85B1DA,email_004308@domain.com,2022-12-07,CH,36-45,Bronze,Verified,Pending,2023-10-23,430.81,860.45,10789.75,False,REF_968271
USR_321061B3,email_004309@domain.com,2020-08-26,CH,65+,Bronze,Rejected,Suspended,2021-03-22,9764.57,2378.59,9461.66,True,REF_943585
USR_24BC3372,email_004310@domain.com,2023-11-20,IT,36-45,Gold,Pending,Pending,2024-02-12,35148.78,2742.09,2115.54,True,REF_341322
USR_2EB99083,email_004311@domain.com,2024-04-03,AU,56-65,Platinum,Pending,Pending,2025-03-22,16686.75,23762.6,6571.43,True,REF_503183
USR_C7A919F7,email_004312@domain.com,2023-02-13,IT,26-35,Platinum,Verified,Suspended,2023-05-21,9798.37,26132.19,13663.76,False,REF_737534
USR_12B65EFE,email_004313@domain.com,2023-12-13,AU,56-65,Platinum,Pending,Active,2024-10-09,27382.07,23441.82,23433.0,True,REF_638856
USR_CFEFF11F,email_004314@domain.com,2022-08-12,JP,56-65,Bronze,Pending,Active,2023-01-22,14527.39,589.53,10475.9,True,REF_420661
USR_65EA5718,email_004315@domain.com,2022-12-14,IT,36-45,Bronze,Verified,Pending,2023-07-29,6134.89,16912.68,6028.34,False,REF_742216
USR_CA9B121D,email_004316@domain.com,2020-04-25,DE,65+,Diamond,Verified,Active,2020-07-18,30072.96,20635.39,7357.66,True,REF_819855
USR_CA81DFCE,email_004317@domain.com,2020-11-30,CH,26-35,Gold,Rejected,Suspended,2021-01-12,16584.91,13185.79,15270.76,True,REF_142907
USR_D0573FDE,email_004318@domain.com,2022-08-31,ES,46-55,Platinum,Rejected,Pending,2022-12-03,6642.89,7486.24,9539.75,True,REF_539455
USR_931560AE,email_004319@domain.com,2021-12-14,JP,26-35,Platinum,Rejected,Active,2022-07-30,32402.81,11108.69,24122.84,True,REF_398653
USR_B5743D79,email_004320@domain.com,2020-07-21,AU,46-55,Platinum,Pending,Pending,2020-11-18,49838.81,18186.18,20113.56,True,REF_879492
USR_A0E4A085,email_004321@domain.com,2020-09-20,IT,56-65,Platinum,Pending,Inactive,2020-11-26,23448.94,17680.6,11791.32,False,REF_917327
USR_FF6D7F40,email_004322@domain.com,2022-07-13,UK,26-35,Bronze,Rejected,Suspended,2023-05-07,16790.69,20100.48,23064.54,False,REF_412621
USR_85063966,email_004323@domain.com,2021-02-20,BE,56-65,Silver,Pending,Pending,2021-12-03,20243.75,8364.91,3027.06,False,REF_505675
USR_6FD01A21,email_004324@domain.com,2022-09-24,CH,56-65,Diamond,Pending,Pending,2023-02-09,30165.93,244.68,19150.25,False,REF_343212
USR_71143CC9,email_004325@domain.com,2023-03-02,IT,18-25,Diamond,Rejected,Inactive,2023-04-11,16245.25,1145.12,18120.84,False,REF_739531
USR_4479965D,email_004326@domain.com,2020-04-18,IT,36-45,Gold,Pending,Suspended,2021-04-04,9394.26,1598.88,3442.68,False,REF_385940
USR_3E228B53,email_004327@domain.com,2021-12-04,CA,56-65,Platinum,Verified,Active,2022-02-19,30118.32,7576.35,20680.37,True,REF_676304
USR_11808952,email_004328@domain.com,2022-08-31,US,46-55,Gold,Verified,Inactive,2023-01-19,30586.46,27947.36,9545.74,True,REF_350854
USR_25E7AD0E,email_004329@domain.com,2022-07-08,DE,56-65,Bronze,Verified,Suspended,2023-04-13,20753.86,28489.22,15232.78,True,REF_808800
USR_9B2BB7BF,email_004330@domain.com,2020-02-08,NL,65+,Gold,Rejected,Pending,2020-11-20,24067.41,12.73,17989.48,False,REF_130831
USR_4BA46863,email_004331@domain.com,2020-08-05,SG,65+,Diamond,Verified,Inactive,2020-11-10,49257.9,11810.69,23714.53,False,REF_825208
USR_0BFAF5BD,email_004332@domain.com,2024-04-29,CH,65+,Platinum,Verified,Active,2024-10-01,38177.39,14376.06,12059.69,False,REF_290102
USR_A1F88F88,email_004333@domain.com,2022-04-12,BE,46-55,Diamond,Pending,Active,2022-11-06,20247.34,6972.97,5661.57,False,REF_317715
USR_84A83339,email_004334@domain.com,2024-06-08,UK,26-35,Bronze,Verified,Inactive,2025-03-08,37236.71,12302.24,7576.16,False,REF_417885
USR_07F5FDCF,email_004335@domain.com,2020-02-25,IT,46-55,Platinum,Pending,Suspended,2021-01-02,28394.38,13575.25,19443.3,True,REF_513293
USR_B8817273,email_004336@domain.com,2021-08-31,CH,26-35,Gold,Rejected,Suspended,2022-01-15,14434.48,3958.68,16318.9,False,REF_278663
USR_BA2A2CE2,email_004337@domain.com,2020-04-09,NL,18-25,Bronze,Rejected,Inactive,2021-01-10,43215.44,18472.29,22418.34,True,REF_658508
USR_DD61D139,email_004338@domain.com,2020-01-19,CH,65+,Diamond,Verified,Active,2020-01-31,17831.99,25754.77,8033.64,False,REF_763732
USR_2E0545FD,email_004339@domain.com,2021-12-27,JP,46-55,Diamond,Pending,Active,2022-07-19,2013.55,2388.93,4235.19,True,REF_297282
USR_574803F9,email_004340@domain.com,2020-07-02,DE,36-45,Bronze,Pending,Active,2020-12-10,46399.82,19117.93,8176.35,False,REF_828960
USR_CA57FBE5,email_004341@domain.com,2024-06-29,CA,46-55,Diamond,Pending,Active,2024-09-11,32617.52,5236.62,11226.63,True,REF_943398
USR_834F3A19,email_004342@domain.com,2021-05-09,FR,36-45,Platinum,Rejected,Suspended,2021-09-01,45234.87,597.7,13785.27,False,REF_935216
USR_D3750466,email_004343@domain.com,2021-10-18,AU,46-55,Bronze,Pending,Inactive,2022-06-04,44223.25,25236.98,22848.33,False,REF_155626
USR_C737CBAB,email_004344@domain.com,2024-02-06,IT,18-25,Bronze,Verified,Active,2024-09-05,26778.28,1889.88,16265.09,False,REF_357660
USR_3CC25309,email_004345@domain.com,2023-09-30,NL,46-55,Gold,Verified,Inactive,2023-12-31,12856.03,29974.92,9236.37,False,REF_395114
USR_88F0A6BF,email_004346@domain.com,2022-05-29,DE,65+,Bronze,Verified,Suspended,2022-06-30,36897.63,12340.81,16885.44,False,REF_372953
USR_369B3538,email_004347@domain.com,2021-09-11,US,18-25,Diamond,Rejected,Inactive,2022-08-22,35297.5,15304.06,15040.38,False,REF_812662
USR_1E8ED9C8,email_004348@domain.com,2021-03-06,FR,36-45,Gold,Verified,Suspended,2021-08-23,31516.55,28920.02,10744.41,False,REF_945260
USR_B1BCF2A3,email_004349@domain.com,2024-03-11,US,46-55,Diamond,Verified,Inactive,2025-02-05,39130.33,29973.64,7093.14,False,REF_933711
USR_101AC008,email_004350@domain.com,2021-11-13,FR,65+,Gold,Verified,Pending,2021-12-20,33665.75,18553.13,12574.77,False,REF_119352
USR_F5DC62B2,email_004351@domain.com,2022-02-05,JP,26-35,Gold,Verified,Suspended,2023-01-28,33613.84,9458.04,6735.88,False,REF_181872
USR_70485309,email_004352@domain.com,2020-09-25,AU,56-65,Bronze,Rejected,Pending,2020-10-25,5521.61,18727.08,19556.45,False,REF_908766
USR_9B482742,email_004353@domain.com,2023-04-27,FR,65+,Platinum,Verified,Suspended,2023-12-15,11996.22,31.76,2970.83,False,REF_496974
USR_A8171CFF,email_004354@domain.com,2021-09-25,CH,56-65,Gold,Pending,Inactive,2022-01-19,27397.79,20638.66,6354.38,True,REF_164153
USR_868EFC97,email_004355@domain.com,2023-04-11,CH,65+,Silver,Verified,Suspended,2023-07-04,46710.99,1434.94,11804.34,False,REF_354737
USR_5B0F3886,email_004356@domain.com,2020-01-31,NL,26-35,Diamond,Verified,Active,2020-07-24,12070.73,8147.0,18278.39,True,REF_295230
USR_5F4A824F,email_004357@domain.com,2024-03-07,DE,46-55,Silver,Verified,Suspended,2025-01-19,34099.69,23069.17,9192.27,False,REF_860035
USR_2729F570,email_004358@domain.com,2022-02-22,JP,36-45,Diamond,Pending,Suspended,2022-05-08,19289.62,10353.0,23102.82,True,REF_974828
USR_A1589246,email_004359@domain.com,2024-07-17,SG,26-35,Diamond,Rejected,Suspended,2024-11-11,10455.29,884.53,17050.97,True,REF_665703
USR_877D6A0F,email_004360@domain.com,2022-10-30,ES,46-55,Diamond,Pending,Inactive,2023-07-17,39282.1,15880.45,21384.3,False,REF_605724
USR_DA9CA5D0,email_004361@domain.com,2021-01-03,FR,56-65,Platinum,Rejected,Inactive,2021-09-20,704.64,25618.17,14021.36,False,REF_953145
USR_49BBD103,email_004362@domain.com,2022-01-10,NL,56-65,Diamond,Pending,Pending,2022-11-29,37818.02,19051.13,18281.05,False,REF_890295
USR_7209CC3E,email_004363@domain.com,2021-08-21,AU,26-35,Gold,Rejected,Pending,2022-02-11,32052.48,106.33,5229.97,True,REF_569247
USR_BB76475B,email_004364@domain.com,2020-07-22,CH,65+,Diamond,Pending,Suspended,2021-04-21,26068.31,24676.05,1336.37,True,REF_796811
USR_175F3D98,email_004365@domain.com,2020-09-27,CA,36-45,Silver,Verified,Suspended,2020-10-14,20079.41,26826.48,22780.27,False,REF_401496
USR_5B09AD64,email_004366@domain.com,2021-03-02,US,65+,Platinum,Pending,Suspended,2021-12-24,24052.52,14847.93,15346.94,True,REF_256285
USR_B78DCFDA,email_004367@domain.com,2021-09-02,CH,36-45,Gold,Verified,Pending,2022-07-21,11852.8,3037.25,12094.66,True,REF_226660
USR_512BA64C,email_004368@domain.com,2020-05-18,US,26-35,Platinum,Pending,Inactive,2020-08-18,30560.16,29111.92,1800.36,False,REF_748423
USR_8FB489EC,email_004369@domain.com,2024-07-07,IT,26-35,Platinum,Verified,Pending,2025-05-25,20813.93,12608.88,12085.4,True,REF_612453
USR_AAE2C99B,email_004370@domain.com,2023-11-23,FR,36-45,Silver,Pending,Suspended,2024-09-11,21072.97,4055.34,17525.16,True,REF_670119
USR_771795AB,email_004371@domain.com,2021-05-22,NL,26-35,Bronze,Rejected,Active,2021-07-15,3854.24,11587.69,15888.48,True,REF_287143
USR_FD73A22D,email_004372@domain.com,2020-07-04,DE,56-65,Bronze,Verified,Pending,2020-12-20,14830.79,24220.15,9579.62,False,REF_845896
USR_C80C89E8,email_004373@domain.com,2023-11-25,FR,18-25,Diamond,Pending,Active,2024-04-10,40162.14,4451.02,21433.17,True,REF_201106
USR_74577A14,email_004374@domain.com,2022-03-25,DE,26-35,Silver,Pending,Pending,2022-12-01,41855.13,7564.01,7019.31,True,REF_139989
USR_8F918AFE,email_004375@domain.com,2022-02-18,CH,46-55,Bronze,Pending,Pending,2022-03-14,47973.62,7106.92,22697.18,True,REF_175916
USR_9F829F88,email_004376@domain.com,2021-06-07,JP,18-25,Bronze,Verified,Pending,2021-08-08,8130.96,18242.29,12594.57,False,REF_593799
USR_4E9C4FA8,email_004377@domain.com,2023-06-25,BE,18-25,Bronze,Rejected,Active,2024-03-23,22859.4,22045.49,19184.9,False,REF_587536
USR_A22AC70A,email_004378@domain.com,2023-07-30,AU,65+,Gold,Rejected,Suspended,2024-07-11,22781.69,10939.81,14814.15,True,REF_944686
USR_BDF41AC3,email_004379@domain.com,2024-02-07,AU,65+,Platinum,Rejected,Suspended,2024-06-01,31698.21,22510.71,23033.69,False,REF_732504
USR_7AE4E9C9,email_004380@domain.com,2020-06-19,SG,56-65,Diamond,Rejected,Inactive,2020-06-29,37140.0,28247.16,13231.34,False,REF_429765
USR_C5A2E2CD,email_004381@domain.com,2020-11-28,CH,18-25,Diamond,Verified,Suspended,2021-03-19,15859.24,6420.21,6614.1,True,REF_126009
USR_88FB46FA,email_004382@domain.com,2021-06-24,JP,26-35,Bronze,Pending,Active,2022-05-03,207.02,4617.44,23824.03,False,REF_466491
USR_436B821C,email_004383@domain.com,2021-11-22,CA,36-45,Silver,Rejected,Pending,2022-04-05,40266.68,23697.07,2234.01,False,REF_321059
USR_7465882C,email_004384@domain.com,2022-12-19,ES,18-25,Bronze,Pending,Inactive,2023-02-28,41027.73,19039.67,1317.45,False,REF_631583
USR_266F295A,email_004385@domain.com,2020-12-01,CA,26-35,Platinum,Verified,Inactive,2021-01-15,43292.21,16322.48,22672.06,False,REF_680271
USR_C79AB350,email_004386@domain.com,2024-09-22,NL,18-25,Diamond,Rejected,Pending,2025-08-14,44039.09,2372.23,4156.65,False,REF_626508
USR_D21A6F4A,email_004387@domain.com,2020-02-12,IT,65+,Silver,Verified,Pending,2020-07-15,49080.49,20442.55,19471.07,False,REF_233033
USR_EA3BE51D,email_004388@domain.com,2020-07-08,DE,46-55,Bronze,Rejected,Pending,2020-08-28,25874.96,23.73,13270.04,True,REF_992373
USR_CE6DD802,email_004389@domain.com,2023-09-12,AU,46-55,Silver,Pending,Inactive,2024-05-01,4353.85,4567.23,10455.51,True,REF_968350
USR_05705BDC,email_004390@domain.com,2023-08-31,UK,18-25,Bronze,Pending,Active,2024-04-18,46806.15,16023.95,13149.49,False,REF_387406
USR_0C97CBF2,email_004391@domain.com,2022-05-08,UK,36-45,Platinum,Verified,Suspended,2022-10-12,43755.84,25197.29,10693.28,False,REF_300729
USR_228FDEA7,email_004392@domain.com,2023-07-26,IT,26-35,Gold,Verified,Suspended,2024-03-20,23022.36,27761.51,13459.21,False,REF_852300
USR_26829204,email_004393@domain.com,2022-09-14,NL,56-65,Gold,Verified,Pending,2023-01-05,31361.77,11572.39,5613.84,True,REF_800524
USR_5E166453,email_004394@domain.com,2023-08-25,NL,46-55,Bronze,Verified,Suspended,2023-12-30,33850.03,509.05,15375.87,True,REF_811862
USR_39BFC7D1,email_004395@domain.com,2022-06-19,CH,18-25,Gold,Rejected,Active,2023-05-15,31087.15,28379.44,18209.88,True,REF_247674
USR_DB12A057,email_004396@domain.com,2021-04-02,NL,36-45,Platinum,Pending,Inactive,2021-05-01,16905.77,17730.33,1882.55,True,REF_478953
USR_5224F824,email_004397@domain.com,2023-07-31,SG,65+,Gold,Rejected,Inactive,2024-06-23,11582.19,23333.25,19339.06,True,REF_512663
USR_695A34BC,email_004398@domain.com,2020-09-14,SG,65+,Bronze,Pending,Inactive,2021-08-29,27422.33,22918.3,2177.23,False,REF_516919
USR_14242506,email_004399@domain.com,2020-04-19,CH,26-35,Bronze,Rejected,Active,2021-03-23,17632.82,2515.42,13049.38,False,REF_309751
USR_9E7E1FF8,email_004400@domain.com,2021-07-15,FR,46-55,Silver,Pending,Pending,2022-05-01,26419.69,20771.51,23320.58,False,REF_564441
USR_4DA22C79,email_004401@domain.com,2023-06-14,CH,26-35,Gold,Pending,Inactive,2024-05-01,14810.19,21038.46,2352.4,False,REF_586292
USR_CAE4010A,email_004402@domain.com,2022-03-04,UK,56-65,Platinum,Rejected,Suspended,2022-05-16,12146.52,18517.02,7151.24,False,REF_236821
USR_ADA391B9,email_004403@domain.com,2023-05-19,FR,26-35,Platinum,Rejected,Inactive,2024-04-10,36495.46,15674.76,604.52,True,REF_712054
USR_90880021,email_004404@domain.com,2024-10-03,UK,46-55,Silver,Rejected,Active,2025-03-23,27868.75,10453.48,13155.34,True,REF_495970
USR_F41604C4,email_004405@domain.com,2020-10-13,CA,26-35,Silver,Verified,Inactive,2021-05-25,16947.19,2885.31,16760.1,False,REF_512456
USR_522194A6,email_004406@domain.com,2022-04-04,IT,18-25,Gold,Verified,Pending,2022-07-27,48739.01,22268.56,6530.88,False,REF_545986
USR_4D056816,email_004407@domain.com,2021-11-29,CH,26-35,Gold,Pending,Pending,2022-03-02,25850.59,9932.17,19063.53,False,REF_721510
USR_4455A771,email_004408@domain.com,2020-12-30,CA,36-45,Bronze,Pending,Active,2021-02-02,12452.09,20630.22,3589.57,False,REF_443622
USR_0CE3662B,email_004409@domain.com,2021-06-17,CA,18-25,Gold,Verified,Active,2022-05-11,17786.91,26538.39,6495.41,False,REF_843677
USR_27E97ED2,email_004410@domain.com,2022-12-14,CA,46-55,Platinum,Pending,Pending,2023-01-05,25931.09,3450.94,13640.6,True,REF_224721
USR_C13C909F,email_004411@domain.com,2021-01-01,AU,18-25,Platinum,Rejected,Inactive,2021-08-22,9905.73,18199.43,13516.46,True,REF_368562
USR_170E91E3,email_004412@domain.com,2022-01-12,IT,56-65,Diamond,Verified,Pending,2022-03-17,43645.31,19900.78,21998.95,True,REF_424236
USR_2CCEA6F6,email_004413@domain.com,2020-08-08,AU,65+,Gold,Pending,Pending,2021-04-14,5420.96,7861.43,2580.04,True,REF_134186
USR_2B66F4D5,email_004414@domain.com,2023-09-01,IT,65+,Platinum,Verified,Active,2023-10-22,31504.84,24849.43,12661.12,True,REF_944109
USR_309479FB,email_004415@domain.com,2021-10-03,IT,36-45,Diamond,Rejected,Active,2022-06-26,33742.61,4040.06,11870.65,True,REF_563933
USR_A648076A,email_004416@domain.com,2022-09-30,UK,36-45,Platinum,Rejected,Suspended,2023-09-22,9812.31,25014.03,112.37,True,REF_814236
USR_7C9EAADB,email_004417@domain.com,2022-07-12,IT,46-55,Diamond,Pending,Active,2022-12-03,45616.04,59.75,4807.48,True,REF_274665
USR_157C2876,email_004418@domain.com,2023-03-05,US,46-55,Gold,Verified,Pending,2024-01-24,16357.06,22465.5,823.41,True,REF_587151
USR_0066EB2A,email_004419@domain.com,2022-05-11,ES,26-35,Platinum,Rejected,Suspended,2022-09-16,27799.36,28985.17,13116.98,True,REF_349563
USR_55C07701,email_004420@domain.com,2023-01-31,ES,46-55,Silver,Pending,Active,2023-08-16,49378.63,16632.71,9126.4,True,REF_801630
USR_69F63870,email_004421@domain.com,2024-11-14,JP,56-65,Diamond,Verified,Active,2025-01-14,34980.28,1.52,8304.49,True,REF_578218
USR_6A55BB30,email_004422@domain.com,2023-01-06,JP,46-55,Diamond,Rejected,Pending,2023-03-25,31518.48,23579.3,16391.17,True,REF_153599
USR_3B2B6EAA,email_004423@domain.com,2024-03-27,US,46-55,Bronze,Verified,Active,2024-07-02,44991.71,12723.05,18448.5,True,REF_315029
USR_7D2B6CD6,email_004424@domain.com,2024-11-23,SG,46-55,Platinum,Rejected,Pending,2025-11-20,8450.01,10988.34,1727.36,True,REF_706534
USR_684FAE78,email_004425@domain.com,2023-02-23,CA,18-25,Silver,Pending,Inactive,2023-03-25,31020.56,4999.9,20536.17,False,REF_990119
USR_7F7B3822,email_004426@domain.com,2024-08-09,NL,56-65,Platinum,Verified,Suspended,2024-10-27,26943.09,25559.22,7658.79,True,REF_837661
USR_F9D1477C,email_004427@domain.com,2022-03-10,JP,56-65,Diamond,Pending,Suspended,2022-06-20,30826.71,10534.42,2211.16,True,REF_908712
USR_FA0C2F53,email_004428@domain.com,2024-05-03,FR,36-45,Gold,Rejected,Suspended,2024-08-28,22831.41,28990.89,22305.71,True,REF_375297
USR_4F1329C9,email_004429@domain.com,2022-03-30,FR,65+,Diamond,Rejected,Active,2023-02-28,44385.54,2449.34,14996.75,False,REF_436781
